id_subsistema;nom_subsistema;tip_reservatorio;nom_bacia;nom_ree;id_reservatorio;nom_reservatorio;num_ordemcs;cod_usina;din_instante;val_nivelmontante;val_niveljusante;val_volumeutilcon;val_vazaoafluente;val_vazaoturbinada;val_vazaovertida;val_vazaooutrasestruturas;val_vazaodefluente;val_vazaotransferida;val_vazaonatural;val_vazaoartificial;val_vazaoincremental;val_vazaoevaporacaoliquida;val_vazaousoconsuntivo;val_vazaoincrementalbruta
SE;Sudeste/Centro-Oeste;FIO;PARANAIBA      ;PARANA              ;PNCPB2;C.BRANCO-2;117;28;2026-02-23;564.94;518.26;79.99;495.29;468.0;12.0;;480.0;;387.46;;8.18;0.103;2.76;25.64
SE;Sudeste/Centro-Oeste;RCU;PARANAIBA      ;PARANA              ;PNUCB4;CORUMBA-4;118;29;2026-02-23;840.27;772.38;56.08;157.76;175.0;2.0;;177.0;;158.24;;158.24;0.806;0.7629;159.33
SE;Sudeste/Centro-Oeste;RCU;PARANAIBA      ;PARANA              ;PNUCB3;CORUMBA-3;119;203;2026-02-23;770.44;731.16;58.13;208.34;244.0;3.0;0.0;247.0;0.0;212.0;;38.42;0.426;0.9243;33.93
SE;Sudeste/Centro-Oeste;RCU;PARANAIBA      ;PARANA              ;COCORU;CORUMBA;120;30;2026-02-23;593.18;516.08;89.43;683.35;483.0;0.0;0.0;483.0;;572.87;;345.78;0.124;2.1457;493.69
SE;Sudeste/Centro-Oeste;RCU;PARANAIBA      ;PARANA              ;PRITUM;ITUMBIARA;121;31;2026-02-23;511.91;434.22;56.53;2293.56;663.0;0.0;1.0;663.0;;2236.83;;643.06;1.037;15.1386;807.29
SE;Sudeste/Centro-Oeste;FIO;PARANAIBA      ;PARANA              ;PRCDOU;C. DOURADA;122;32;2026-02-23;430.56;396.96;68.49;756.07;660.0;11.0;;671.0;;2244.22;;67.47;0.25;15.5257;145.87
SE;Sudeste/Centro-Oeste;RCU;PARANAIBA      ;PARANA              ;PRSSIM;SÃO SIMÃO;123;33;2026-02-23;398.2;327.04;70.56;2186.26;1927.0;0.0;;1927.0;;3102.17;;972.52;3.425;24.7486;1553.57
SE;Sudeste/Centro-Oeste;RCU;PARANAIBA      ;PARANA              ;PNCACU;CACU;124;311;2026-02-23;476.82;449.37;90.59;275.24;260.0;0.0;;260.0;;250.93;;250.93;0.051;0.3943;275.69
SE;Sudeste/Centro-Oeste;FIO;PARANAIBA      ;PARANA              ;PNUHBC;B.COQUEIROS;125;312;2026-02-23;447.77;410.85;87.94;254.0;254.0;0.0;;254.0;;253.31;;10.39;0.1;0.4171;3.25
SE;Sudeste/Centro-Oeste;FIO;PARANAIBA      ;PARANA              ;PNUFRC;FOZ DO RIO CLARO;126;315;2026-02-23;353.86;327.7;92.62;250.55;258.0;0.0;;258.0;;252.42;;19.37;0.004;0.4643;20.8
SE;Sudeste/Centro-Oeste;FIO;PARANAIBA      ;PARANA              ;PNST;SALTO;127;262;2026-02-23;446.45;395.8;94.41;181.2;164.0;55.0;0.0;219.0;0.0;158.17;;158.17;0.362;0.2643;181.83
SE;Sudeste/Centro-Oeste;FIO;PARANAIBA      ;PARANA              ;PNSV;S.R.VERDINHO;128;241;2026-02-23;370.4;326.68;89.53;186.9;197.0;0.0;0.0;197.0;0.0;170.0;;13.19;0.267;0.3071;42.46
SE;Sudeste/Centro-Oeste;RCU;PARANAIBA      ;PARANA              ;PNUHES;ESPORA;129;290;2026-02-23;581.2;530.98;57.8;86.57;54.0;0.0;;54.0;;84.11;;84.11;0.089;0.07;86.73
SE;Sudeste/Centro-Oeste;RCU;PARANAPANEMA   ;PARANAPANEMA        ;PPJURU;JURUMIRIM;133;47;2026-02-23;565.03;531.67;60.37;45.99;92.0;0.0;0.0;92.0;0.0;92.16;;92.16;4.713;1.07;51.77
SE;Sudeste/Centro-Oeste;FIO;PARANAPANEMA   ;PARANAPANEMA        ;PPPJU;PIRAJU;134;48;2026-02-23;531.47;504.8;84.86;101.09;102.0;0.0;1.0;103.0;0.0;97.11;;3.66;0.142;1.1229;9.32
SE;Sudeste/Centro-Oeste;FIO;PARANAPANEMA   ;PARANAPANEMA        ;PPPRNP;PARANAPANEMA;135;53;2026-02-23;504.47;488.39;-322.5;83.19;82.0;0.0;1.0;83.0;;97.11;;0.0;;;-20.94
SE;Sudeste/Centro-Oeste;RCU;PARANAPANEMA   ;PARANAPANEMA        ;PPCHAV;CHAVANTES;136;49;2026-02-23;468.98;398.78;39.06;134.78;331.0;0.0;0.0;331.0;0.0;175.78;;75.88;2.971;1.7614;55.06
SE;Sudeste/Centro-Oeste;FIO;PARANAPANEMA   ;PARANAPANEMA        ;PPORI;OURINHOS;137;249;2026-02-23;397.98;287.1;95.9;296.84;277.0;27.0;0.0;304.0;;179.69;;2.87;0.045;1.7843;-33.51
SE;Sudeste/Centro-Oeste;FIO;PARANAPANEMA   ;PARANAPANEMA        ;PPSGCS;SALTO GRANDE CS;138;50;2026-02-23;384.3;366.17;85.99;406.8;241.0;107.0;0.0;348.0;0.0;252.24;;71.97;0.12;2.75;104.63
SE;Sudeste/Centro-Oeste;FIO;PARANAPANEMA   ;PARANAPANEMA        ;PPCNO2;CANOAS II;139;51;2026-02-23;365.93;351.21;92.79;339.56;345.0;0.0;0.0;345.0;0.0;257.64;;5.64;0.247;2.8729;-9.49
SE;Sudeste/Centro-Oeste;FIO;PARANAPANEMA   ;PARANAPANEMA        ;PPCNO1;CANOAS I;140;52;2026-02-23;350.96;334.17;95.81;366.29;373.0;0.0;0.0;373.0;0.0;269.24;;12.03;0.313;3.1086;20.92
SE;Sudeste/Centro-Oeste;RCU;PARANAPANEMA   ;PARANAPANEMA        ;PPCAPI;CAPIVARA;142;61;2026-02-23;331.17;284.75;73.21;688.76;1162.0;0.0;0.0;1162.0;0.0;649.79;;264.28;5.258;7.7729;224.48
SE;Sudeste/Centro-Oeste;FIO;PARANAPANEMA   ;PARANAPANEMA        ;PPTAQU;TAQUARUÇU;143;62;2026-02-23;283.19;258.83;57.58;1127.51;1087.0;0.0;0.0;1087.0;0.0;680.45;;37.91;0.794;8.0857;18.45
SE;Sudeste/Centro-Oeste;FIO;PARANAPANEMA   ;PARANAPANEMA        ;PPROSA;ROSANA;144;63;2026-02-23;257.8;236.55;89.39;1140.0;1140.0;0.0;0.0;1140.0;0.0;764.95;;88.88;1.999;10.0843;115.5
SE;Sudeste/Centro-Oeste;RCU;PARANA         ;PARANA              ;PNISOL;I. SOLTEIRA;147;34;2026-02-23;326.97;281.21;78.02;4608.71;4960.0;0.0;0.0;4960.0;-83.0;6930.57;;369.05;14.349;54.0514;1016.47
SE;Sudeste/Centro-Oeste;FIO;PARANA         ;PARANA              ;PNJUPI;JUPIA;148;45;2026-02-23;279.54;258.81;83.43;6092.64;2811.0;2972.0;13.0;5796.0;0.0;8205.8;8171.66;321.79;4.384;111.0114;478.34
SE;Sudeste/Centro-Oeste;FIO;PARANA         ;PARANA              ;PNUHSD;SAO DOMINGOS;149;153;2026-02-23;344.44;309.89;43.22;116.69;102.0;6.0;0.0;108.0;0.0;132.32;;132.32;0.135;0.35;117.18
SE;Sudeste/Centro-Oeste;FIO;PARANA         ;PARANA              ;PNPPRI;PORTO PRIMAVERA;150;46;2026-02-23;257.05;237.79;19.9;6670.77;6905.0;0.0;3.0;6908.0;;9572.05;9537.9;573.58;17.689;119.1986;655.79
SE;Sudeste/Centro-Oeste;FIO;PARANA         ;ITAIPU              ;PNITAI;ITAIPU;151;66;2026-02-23;217.5;99.81;80.35;9570.46;8184.0;0.0;;8184.0;;14688.01;14653.86;1496.92;17.917;137.6514;0.0
SE;Sudeste/Centro-Oeste;RCU;PARAGUAI       ;SUDESTE             ;PYUSMS;MANSO;160;278;2026-02-23;286.2;224.71;90.26;527.35;153.0;0.0;0.0;153.0;;532.65;;532.65;5.063;0.24;532.65
SE;Sudeste/Centro-Oeste;FIO;PARAGUAI       ;SUDESTE             ;PYPP;PONTE DE PEDRA;161;281;2026-02-23;395.61;151.97;84.38;102.3;78.0;14.0;;92.0;;95.92;;95.92;0.095;0.2;102.6
SE;Sudeste/Centro-Oeste;FIO;PARAGUAI       ;SUDESTE             ;PYUIQ;ITIQUIRA I;162;304;2026-02-23;412.21;320.39;131.82;116.88;72.0;34.0;11.0;117.0;;107.49;;107.49;0.007;0.25;117.14
SE;Sudeste/Centro-Oeste;FIO;PARAGUAI       ;SUDESTE             ;PYUIQ2;ITIQUIRA II;163;305;2026-02-23;320.34;181.55;;116.88;69.0;2.0;0.0;71.0;;107.49;;0.0;0.0;;0.0
SE;Sudeste/Centro-Oeste;FIO;PARAGUAI       ;SUDESTE             ;PYUJAU;JAURU;164;195;2026-02-23;354.67;249.17;30.0;90.43;87.0;0.0;1.0;88.0;0.0;81.17;;81.17;0.013;0.09;90.53
SE;Sudeste/Centro-Oeste;RCU;SAO FRANCISCO  ;SUDESTE             ;SFUHRB;RETIRO BAIXO;177;155;2026-02-23;615.42;577.95;69.67;154.71;153.0;29.0;0.0;182.0;;157.35;;157.35;-0.078;2.5557;157.19
SE;Sudeste/Centro-Oeste;RCU;SAO FRANCISCO  ;SUDESTE             ;SFTMAR;TRÊS MARIAS;178;156;2026-02-23;570.14;515.94;84.82;1124.64;428.0;0.0;0.0;428.0;;1179.39;;1021.48;1.977;9.0614;959.18
SE;Sudeste/Centro-Oeste;RCU;SAO FRANCISCO  ;SUDESTE             ;SFQMDO;QUEIMADO;179;162;2026-02-23;825.26;638.6;68.79;59.85;33.0;0.0;2.0;33.0;;64.36;;64.36;0.16;0.3386;60.35
SE;Sudeste/Centro-Oeste;FIO;SANTA MARIA VIT;SUDESTE             ;ODUSUI;SUIÇA;187;145;2026-02-23;347.95;99.63;36.16;4.02;4.0;0.0;;4.0;;9.2;;2.92;0.001;0.13;0.15
SE;Sudeste/Centro-Oeste;RES;TIETE          ;PARANA              ;TIPONO;PONTE NOVA;189;105;2026-02-23;760.63;;28.29;0.872;;0.0;;7.0;;23.0;;23.0;0.006;3.82;4.698
SE;Sudeste/Centro-Oeste;RES;TIETE          ;SUDESTE             ;CBBILL;BILLINGS;190;118;2026-02-23;744.07;;75.59;66.82;;0.0;;24.0;;34.15;76.89;34.15;0.625;7.89;75.339
SE;Sudeste/Centro-Oeste;RES;TIETE          ;SUDESTE             ;GPGUAR;GUARAPIRANGA;191;117;2026-02-23;735.19;;80.24;24.0;;0.0;;15.0;;34.53;;34.53;0.209;10.32;34.53
SE;Sudeste/Centro-Oeste;RES;TIETE          ;PARANA              ;TIEDSO;EDGARD SOUZA;192;107;2026-02-23;711.53;;42.08;150.0;;105.0;;105.0;;95.01;;102.927;0.01;;102.927
SE;Sudeste/Centro-Oeste;RCU;TIETE          ;PARANA              ;TIBONI;B. BONITA;193;37;2026-02-23;449.97;427.81;82.32;310.24;432.0;75.0;0.0;507.0;;426.05;369.23;315.03;2.369;48.7514;291.86
SE;Sudeste/Centro-Oeste;FIO;TIETE          ;PARANA              ;TIBARI;BARIRI;194;38;2026-02-23;427.25;405.01;74.17;611.5;629.0;18.0;0.0;647.0;;487.35;436.69;79.9;0.509;50.2043;95.97
SE;Sudeste/Centro-Oeste;FIO;TIETE          ;PARANA              ;TIIBIT;IBITINGA;195;39;2026-02-23;403.8;382.73;59.51;754.74;631.0;72.0;0.0;703.0;;633.27;585.85;153.72;0.96;52.2586;122.5
SE;Sudeste/Centro-Oeste;RCU;TIETE          ;PARANA              ;TIPROM;PROMISSÃO;196;40;2026-02-23;383.73;357.71;93.3;1029.3;384.0;767.0;0.0;1151.0;;767.05;727.47;121.98;4.981;53.3014;325.08
SE;Sudeste/Centro-Oeste;FIO;TIETE          ;PARANA              ;TINAVA;N. AVANHANDAVA;197;42;2026-02-23;357.3;327.42;63.16;1021.89;883.0;0.0;0.0;883.0;;842.3;800.95;48.15;2.175;54.1229;-31.61
SE;Sudeste/Centro-Oeste;RCU;TIETE          ;PARANA              ;TITIRM;TRÊS IRMÃOS;198;43;2026-02-23;327.19;279.87;82.48;466.22;809.0;0.0;0.0;809.0;83.0;921.13;886.98;23.56;9.202;55.3186;-450.71
SE;Sudeste/Centro-Oeste;FIO;TIETE          ;SUDESTE             ;GPHBOR;HENRY BORDEN;199;119;2026-02-23;727.4;1.71;76.1;47.0;19.0;0.0;;19.0;;0.0;84.66;0.0;0.0;;15.11
SE;Sudeste/Centro-Oeste;RCU;TOCANTINS      ;SUDESTE             ;TOSMES;SERRA DA MESA;213;251;2026-02-23;447.66;334.94;56.74;1395.56;840.0;0.0;0.0;840.0;;1198.3;;1198.3;2.974;7.5857;1406.12
SE;Sudeste/Centro-Oeste;FIO;TOCANTINS      ;SUDESTE             ;TOUHCB;CANA BRAVA;214;252;2026-02-23;332.36;288.72;77.62;1007.95;898.0;0.0;;898.0;;1316.12;;93.14;0.278;7.7057;188.1
SE;Sudeste/Centro-Oeste;FIO;TOCANTINS      ;SUDESTE             ;TOUHSA;SAO SALVADOR;215;253;2026-02-23;286.83;262.63;65.31;950.89;1118.0;0.0;;1118.0;;1366.57;;91.47;0.146;7.8429;70.42
SE;Sudeste/Centro-Oeste;RCU;TOCANTINS      ;SUDESTE             ;TOUHPA;PEIXE ANGICAL;216;257;2026-02-23;262.04;235.59;49.99;1735.56;1705.0;0.0;;1705.0;;1953.02;;721.81;0.566;10.2686;669.06
SE;Sudeste/Centro-Oeste;FIO;TOCANTINS      ;SUDESTE             ;TOLAJ;LAJEADO;217;261;2026-02-23;212.08;177.24;71.89;2443.72;2373.0;0.0;0.0;2373.0;;2121.14;;756.74;2.346;12.4914;744.29
SE;Sudeste/Centro-Oeste;CED;TIETE          ;;TICPBA;CANAL P. BARRETO;;0;2026-02-23;;;;-83.0;;;;;;;;;;;
SE;Sudeste/Centro-Oeste;FIO;AMAZONAS       ;TELES PIRES         ;AMSAPI;SALTO APIACAS;;225;2026-02-23;248.03;221.91;0.0;428.65;190.0;239.0;;429.0;;428.99;;428.99;0.001;0.34;428.99
SE;Sudeste/Centro-Oeste;RES;SANTA MARIA VIT;SUDESTE             ;ODRBON;RIO BONITO;;;2026-02-23;648.09;490.19;73.09;9.24;4.0;0.0;0.0;4.0;;6.46;;6.46;-0.009;;9.23
SE;Sudeste/Centro-Oeste;FIC;PARANA         ;PARANA              ;PNTIRM;ILHA + T. IRMÃOS;;44;2026-02-23;79.73;;79.73;5209.0;5769.0;0.0;0.0;5769.0;;7851.7;;294.113;;;699.1759999999999
S ;Sul;RCU;CAPIVARI       ;SUL                 ;CASPSO;G. P. SOUZA;22;115;2026-02-23;836.73;;46.12;32.87;39.0;0.0;;39.0;;32.92;;32.92;-0.002;0.06;32.92
S ;Sul;FIO;ITAJAI         ;SUL                 ;IAUHSP;SALTO PILAO;47;215;2026-02-23;318.85;113.12;80.54;81.08;75.0;0.0;8.0;83.0;;69.98;;69.98;0.0;0.22;81.3
S ;Sul;RCU;IGUACU         ;IGUACU              ;IGGBMU;G. B. MUNHOZ;48;74;2026-02-23;713.17;604.01;22.97;318.96;720.0;0.0;;720.0;;353.44;;353.44;0.769;6.4443;326.17
S ;Sul;RCU;IGUACU         ;IGUACU              ;IGSEGR;SEGREDO;49;76;2026-02-23;603.61;496.2;31.42;828.3;907.0;0.0;;907.0;-68.0;395.86;436.57;34.48;1.01;6.5243;51.22
S ;Sul;RCU;IGUACU         ;IGUACU              ;IGSCL;SANTA CLARA-PR;50;71;2026-02-23;795.75;707.02;39.48;40.02;102.0;0.0;7.0;109.0;;41.77;;41.77;0.155;0.43;40.6
S ;Sul;FIO;IGUACU         ;IGUACU              ;IGFND;FUNDÃO;51;72;2026-02-23;705.97;604.81;194.74;113.27;0.0;106.0;6.0;112.0;;43.69;;1.67;0.03;0.44;7.03
S ;Sul;RES;IGUACU         ;IGUACU              ;JDJORD;JORDÃO;52;73;2026-02-23;604.95;538.43;35.57;107.63;10.0;0.0;0.0;10.0;68.0;50.7;10.0;6.73;0.014;0.44;-0.98
S ;Sul;RCU;IGUACU         ;IGUACU              ;IGSSAN;SALTO SANTIAGO;53;77;2026-02-23;495.81;398.8;52.93;938.46;1377.0;0.0;;1377.0;;490.1;;30.69;2.322;7.2571;39.74
S ;Sul;FIO;IGUACU         ;IGUACU              ;IGSOSO;SALTO OSORIO;54;78;2026-02-23;396.48;326.75;92.82;1337.85;1325.0;0.0;;1325.0;;518.87;;12.13;0.745;7.3943;-18.06
S ;Sul;FIO;IGUACU         ;IGUACU              ;IGSCAX;SALTO CAXIAS;55;82;2026-02-23;323.78;259.17;38.63;1397.29;1429.0;0.0;;1429.0;;613.39;;76.36;1.849;8.4971;99.11
S ;Sul;FIO;IGUACU         ;IGUACU              ;IGUHBI;BAIXO IGUACU;56;83;2026-02-23;258.7;242.73;69.1;1469.07;1536.0;0.0;;1536.0;;656.59;;30.54;0.0;9.64;105.71
S ;Sul;RES;JACUI          ;SUL                 ;JIERNE;ERNESTINA;69;110;2026-02-23;489.3;457.35;94.15;1.95;15.0;0.0;2.0;17.0;;4.19;;4.19;0.267;0.0443;2.27
S ;Sul;RCU;JACUI          ;SUL                 ;JIPREA;PASSO REAL;70;111;2026-02-23;322.01;279.25;69.65;107.16;192.0;0.0;0.0;192.0;;106.36;;102.18;-2.691;0.6471;88.07
S ;Sul;FIO;JACUI          ;SUL                 ;JIJACU;JACUI;71;112;2026-02-23;278.38;181.87;71.5;191.71;0.0;185.0;0.0;185.0;;105.81;;0.14;0.055;0.6743;0.67
S ;Sul;FIO;JACUI          ;SUL                 ;JIITAU;ITAUBA;72;113;2026-02-23;180.69;95.56;72.25;217.06;271.0;0.0;;271.0;;106.34;;3.36;-0.262;1.0086;32.1
S ;Sul;FIO;JACUI          ;SUL                 ;JIUDFR;D. FRANCISCA;73;114;2026-02-23;94.85;54.32;110.63;252.21;172.0;36.0;0.0;208.0;0.0;110.0;;3.74;-0.313;1.4129;-14.2
S ;Sul;FIO;JACUI          ;SUL                 ;JIUHCA;CASTRO ALVES;74;97;2026-02-23;237.2;146.75;-180.0;50.67;37.0;0.0;19.0;56.0;0.0;51.18;;51.18;-0.055;0.5586;51.18
S ;Sul;FIO;JACUI          ;SUL                 ;JIUHMC;MONTE CLARO;75;98;2026-02-23;147.28;105.34;26.83;59.49;40.0;13.0;6.0;59.0;0.0;62.56;;10.81;0.017;1.8943;5.64
S ;Sul;FIO;JACUI          ;SUL                 ;JIUHQJ;14 DE JULHO;76;99;2026-02-23;103.09;69.06;9.0;59.46;38.0;0.0;28.0;66.0;0.0;64.09;;1.38;0.063;2.3643;1.49
S ;Sul;RES;JACUI          ;SUL                 ;JIDVSA;DIVISA;77;;2026-02-23;839.06;;101.14;1.25;;1.0;0.0;1.0;;1.25;;1.25;;;1.25
S ;Sul;RES;JACUI          ;SUL                 ;JIBLNG;BLANG;78;;2026-02-23;790.86;;68.26;3.0;;0.0;10.0;10.0;;3.28;;2.0;;;2.0
S ;Sul;RES;JACUI          ;SUL                 ;JISLRS;SALTO RS;79;;2026-02-23;756.05;;101.46;13.35;;5.0;1.0;6.0;7.0;6.71;;6.71;;;3.35
S ;Sul;FIO;JACUI          ;SUL                 ;OSCNST;CANASTRA;80;87;2026-02-23;540.83;200.53;-9.2;27.0;20.0;0.0;0.0;20.0;;6.71;0.0;6.71;;;20.0
S ;Sul;RCU;PARANAPANEMA   ;IGUACU              ;PPUHMU;GOV JAYME CANET JR;141;57;2026-02-23;627.5;511.99;14.92;106.75;23.0;57.0;19.0;99.0;;114.21;;114.21;-0.023;1.55;108.28
S ;Sul;RCU;URUGUAI        ;SUL                 ;RIUHSR;SAO ROQUE;165;88;2026-02-23;754.39;706.87;50.78;165.6;255.0;0.0;0.0;255.0;;166.77;;166.77;0.39;0.7843;166.77
S ;Sul;RCU;URUGUAI        ;SUL                 ;RIGAR;GARIBALDI;166;89;2026-02-23;703.6;659.86;42.25;256.72;229.0;0.0;13.0;242.0;0.0;199.48;;5.71;-0.33;1.2643;22.37
S ;Sul;RCU;URUGUAI        ;SUL                 ;RIUHCN;CAMPOS NOVOS;167;90;2026-02-23;657.38;477.13;47.6;244.06;255.0;7.0;0.0;262.0;0.0;229.34;;16.79;-0.418;1.32;4.0
S ;Sul;RCU;URUGUAI        ;SUL                 ;RIUHBG;BARRA GRANDE;168;86;2026-02-23;629.16;481.67;35.22;68.46;401.0;0.0;0.0;401.0;0.0;78.61;;78.61;-0.917;0.51;68.05
S ;Sul;RCU;URUGUAI        ;SUL                 ;RIUHMA;MACHADINHO;169;91;2026-02-23;472.85;376.04;49.37;719.76;613.0;0.0;;613.0;;402.09;;73.4;0.915;2.4114;71.34
S ;Sul;FIO;URUGUAI        ;SUL                 ;RIITÁ;ITÁ;170;92;2026-02-23;367.63;264.47;58.93;650.9;713.0;0.0;;713.0;;498.74;;72.9;-1.848;4.5186;50.91
S ;Sul;RCU;URUGUAI        ;SUL                 ;PFPFUN;PASSO FUNDO;171;93;2026-02-23;595.07;335.94;71.06;46.56;91.0;0.0;;91.0;;20.62;;20.62;0.433;0.6843;47.67
S ;Sul;FIO;URUGUAI        ;SUL                 ;RIUHMO;MONJOLINHO;172;94;2026-02-23;327.29;265.21;38.22;96.07;133.0;0.0;;133.0;;34.65;;14.75;-0.079;0.8157;6.12
S ;Sul;FIO;URUGUAI        ;SUL                 ;RIUHFC;FOZ CHAPECO;173;103;2026-02-23;264.38;211.88;37.66;877.17;784.0;75.0;0.0;859.0;0.0;683.45;;78.63;-1.272;6.28;49.39
S ;Sul;RCU;URUGUAI        ;SUL                 ;RIUQQX;QUEBRA QUEIXO;174;95;2026-02-23;545.63;426.35;31.36;29.16;27.0;0.0;1.0;28.0;;28.91;;28.91;0.068;0.1;29.33
S ;Sul;FIO;URUGUAI        ;SUL                 ;RIUSJO;SAO JOSE;175;101;2026-02-23;154.35;132.89;68.0;142.03;95.0;0.0;;95.0;;141.1;;141.1;0.3;1.5157;143.85
S ;Sul;FIO;URUGUAI        ;SUL                 ;RIUHPJ;PASSO SAO JOAO;176;102;2026-02-23;127.55;98.5;40.42;96.11;108.0;22.0;0.0;130.0;0.0;154.87;;5.27;0.065;1.8129;0.43
NE;Nordeste;FIO;JEQUITINHONHA  ;NORDESTE            ;JEUITP;ITAPEBI;68;154;2026-02-24;109.42;28.15;42.0;218.95;298.0;0.0;0.0;298.0;0.0;189.04;;98.86;-0.483;3.2689;98.86
NE;Nordeste;RCU;PARAGUACU      ;NORDESTE            ;PGUCV;PEDRA DO CAVALO;109;189;2026-02-24;112.75;3.45;77.06;319.23;12.0;0.0;;12.0;13.0;318.78;;318.78;-0.446;7.7325;318.78
NE;Nordeste;RCU;PARNAIBA       ;NORDESTE            ;PIBESP;BOA ESPERANÇA;110;190;2026-02-24;301.06;259.0;46.76;735.81;296.0;0.0;;296.0;;631.43;;631.43;8.25;0.8771;744.94
NE;Nordeste;RCU;SAO FRANCISCO  ;NORDESTE            ;SFSOBR;SOBRADINHO;180;169;2026-02-24;389.6;361.78;63.49;3550.0;1030.0;0.0;;1030.0;;5791.17;;3771.17;122.326;73.135;3771.17
NE;Nordeste;RCU;SAO FRANCISCO  ;NORDESTE            ;SFLGON;LUIZ GONZAGA;181;172;2026-02-24;301.24;251.55;41.25;920.0;933.0;0.0;;933.0;;5936.59;;33.19;19.428;118.565;
NE;Nordeste;FIO;SAO FRANCISCO  ;NORDESTE            ;SFMOXO;APOLONIO SALES;182;173;2026-02-24;251.62;230.22;80.38;920.56;159.0;0.0;;159.0;831.0;5936.59;;0.0;;120.7132;
NE;Nordeste;FIO;SAO FRANCISCO  ;NORDESTE            ;SFP123;P. AFONSO 1,2,3;183;174;2026-02-24;230.21;0.0;96.94;177.0;177.0;0.0;;177.0;;5936.59;;0.0;0.139;120.7832;
NE;Nordeste;FIO;SAO FRANCISCO  ;NORDESTE            ;SFPAF4;P. AFONSO 4;184;175;2026-02-24;251.41;137.77;69.86;726.83;831.0;0.0;;831.0;;5936.59;;0.0;;0.0;
NE;Nordeste;FIO;SAO FRANCISCO  ;NORDESTE            ;SFXING;XINGO;185;178;2026-02-24;137.65;14.82;60.98;1008.0;978.0;0.0;;978.0;;5955.05;;0.0;1.673;121.1414;
N ;Norte;FIO;ARAGUARI       ;MANAUS-AMAPA        ;AAUCCA;CACHOEIRA CALDEIRAO;1;204;2026-02-24;58.42;42.57;113.39;1291.5;1242.0;73.0;;1315.0;;1245.56;;1245.56;0.664;;1292.16
N ;Norte;FIO;ARAGUARI       ;MANAUS-AMAPA        ;AMUHCN;COARACY NUNES;2;280;2026-02-24;41.9;21.85;94.5;1269.8;406.0;930.0;;1336.0;;1247.8;;3.78;;0.0;-37.37
N ;Norte;FIO;ARAGUARI       ;MANAUS-AMAPA        ;AAFGO;FERREIRA GOMES;3;284;2026-02-24;20.39;3.81;8.67;1324.74;1336.0;0.0;;1336.0;;1255.8;;10.08;0.251;0.01;9.75
N ;Norte;RCU;AMAZONAS       ;MANAUS-AMAPA        ;AMUHBB;BALBINA;10;277;2026-02-24;48.82;25.34;50.85;724.53;489.0;0.0;;489.0;;770.26;;770.26;24.36;0.04;748.98
N ;Norte;RCU;AMAZONAS       ;BELO MONTE          ;CRCURU;CURUA-UNA;16;272;2026-02-24;29.0;10.9;42.01;211.17;165.0;0.0;;165.0;;216.54;;216.54;0.262;0.06;211.5
N ;Norte;FIO;AMAZONAS       ;MANAUS-AMAPA        ;AMSAJ;STO ANTONIO DO JARI;17;286;2026-02-24;29.66;3.67;60.25;1155.2;1011.0;0.0;0.0;1011.0;;1082.74;;1082.74;0.469;0.93;1156.6
N ;Norte;FIO;AMAZONAS       ;BELO MONTE          ;AMUSBM;BELO MONTE;18;288;2026-02-24;94.36;5.17;42.49;0.0;8652.0;0.0;0.0;8652.0;0.0;0.0;7983.23;0.0;0.0;;0.0
N ;Norte;FIO;AMAZONAS       ;BELO MONTE          ;AMUSPM;PIMENTAL;19;314;2026-02-24;95.88;83.51;24.02;9562.56;2142.0;169.0;6.0;2317.0;8198.58;9986.26;2003.03;9986.26;0.0;6.8832;9569.44
N ;Norte;FIO;TOCANTINS      ;NORTE               ;TOUHET;ESTREITO;218;267;2026-02-24;153.87;133.03;53.51;5565.65;3840.0;0.0;;3840.0;;4925.07;;2988.66;1.261;13.7493;3274.25
N ;Norte;RCU;TOCANTINS      ;NORTE               ;TOTUCU;TUCURUI;219;275;2026-02-24;65.97;7.5;48.42;12713.2;9911.0;0.0;;9911.0;;12058.28;;8502.07;2.438;33.9593;8503.47
SE;Sudeste/Centro-Oeste;FIO;AMAZONAS       ;MADEIRA             ;AMUGUA;GUAPORE;4;196;2026-02-24;479.12;304.55;83.41;37.57;37.0;0.0;3.0;40.0;;38.09;;38.09;0.011;0.0432;37.62
SE;Sudeste/Centro-Oeste;FIO;AMAZONAS       ;MADEIRA             ;AMUHJI;JIRAU;5;285;2026-02-24;90.0;74.64;100.0;29143.0;25934.0;2932.0;277.0;29143.0;0.0;28822.13;;28822.13;-9.496;64.6;29198.1
SE;Sudeste/Centro-Oeste;FIO;AMAZONAS       ;MADEIRA             ;AMUSSN;SANTO ANTONIO;6;287;2026-02-24;71.28;56.89;98.4;28713.0;25210.0;2896.0;607.0;28713.0;0.0;29262.55;;557.78;-8.961;64.6;-121.61
SE;Sudeste/Centro-Oeste;RCU;AMAZONAS       ;MADEIRA             ;AMSU;SAMUEL;7;279;2026-02-24;87.06;57.98;91.88;799.0;617.0;182.0;;799.0;;806.87;;806.87;3.128;0.41;802.54
SE;Sudeste/Centro-Oeste;RCU;AMAZONAS       ;MADEIRA             ;AMUHRD;RONDON II;8;276;2026-02-24;267.47;204.82;86.9;152.92;83.0;0.0;29.0;112.0;;153.44;;153.44;0.241;0.28;153.44
